1697722960.408004, 0
1697722960.424825, 0
1697722960.441839, 0
1697722960.458704, 2
1697722960.476132, 8
1697722960.492985, 6
1697722960.509819, 13
1697722960.526779, 17
1697722960.543495, 18
1697722960.561177, 24
1697722960.578054, 26
1697722960.594833, 31
1697722960.611760, 36
1697722960.628966, 40
1697722960.645494, 44
1697722960.661986, 47
1697722960.678802, 53
1697722960.696037, 59
1697722960.713163, 66
1697722960.730179, 70
1697722960.747329, 75
1697722960.764343, 78
1697722960.781388, 84
1697722960.798134, 89
1697722960.815597, 90
1697722960.832562, 90
1697722960.849162, 90
1697722960.866231, 90
1697722960.882849, 90
1697722960.899607, 90
1697722960.916347, 89
1697722960.932822, 90
1697722960.949552, 90
1697722960.967453, 90
1697722960.984698, 89
1697722961.001958, 90
1697722961.018955, 90
1697722961.035947, 89
1697722961.052902, 90
1697722961.069811, 90
1697722961.087703, 90
1697722961.104780, 89
1697722961.122016, 90
1697722961.139243, 90
1697722961.155951, 89
1697722961.173069, 90
1697722961.189826, 89
1697722961.206589, 90
1697722961.223258, 90
1697722961.239891, 89
1697722961.256894, 90
1697722961.273885, 90
1697722961.291515, 89
1697722961.308735, 89
1697722961.325789, 89
1697722961.343483, 90
1697722961.361037, 90
1697722961.377788, 89
1697722961.394645, 90
1697722961.411479, 89
1697722961.428154, 90
1697722961.445257, 90
1697722961.462256, 89
1697722961.479203, 88
1697722961.496379, 88
1697722961.513434, 87
1697722961.530354, 89
1697722961.547478, 90
1697722961.564662, 89
1697722961.581458, 89
1697722961.598836, 86
1697722961.615650, 86
1697722961.632534, 89
1697722961.649944, 90
1697722961.666784, 89
1697722961.683872, 89
1697722961.700850, 89
1697722961.717685, 90
1697722961.734432, 90
1697722961.751795, 88
1697722961.768718, 90
1697722961.785215, 90
1697722961.802323, 88
1697722961.819079, 88
1697722961.836460, 88
1697722961.853348, 88
1697722961.870136, 88
1697722961.887886, 88
1697722961.904845, 90
1697722961.921697, 90
1697722961.939046, 90
1697722961.956040, 86
1697722961.972850, 83
1697722961.989810, 84
1697722962.006371, 85
1697722962.022865, 86
1697722962.039860, 84
1697722962.056614, 85
1697722962.073473, 89
1697722962.090609, 89
1697722962.107186, 87
1697722962.124464, 89
1697722962.141709, 87
1697722962.158598, 89
1697722962.176208, 88
1697722962.193133, 88
1697722962.209877, 87
1697722962.227297, 85
1697722962.244172, 89
1697722962.260959, 89
1697722962.278311, 90
1697722962.295324, 89
1697722962.312465, 88
1697722962.329482, 90
1697722962.346323, 89
1697722962.363152, 89
1697722962.381156, 87
1697722962.398318, 87
1697722962.415119, 89
1697722962.432574, 89
1697722962.449620, 86
1697722962.466284, 82
1697722962.483360, 79
1697722962.499997, 76
1697722962.516494, 72
1697722962.533760, 68
1697722962.550548, 63
1697722962.567853, 61
1697722962.585025, 56
1697722962.601672, 53
1697722962.618803, 53
1697722962.635736, 53
1697722962.652626, 53
1697722962.670173, 56
1697722962.686973, 49
1697722962.703658, 43
1697722962.720773, 36
1697722962.737557, 29
1697722962.754650, 31
1697722962.771858, 29
1697722962.789111, 29
1697722962.805902, 30
1697722962.823156, 30
1697722962.840236, 30
1697722962.857068, 30
1697722962.874947, 31
1697722962.892171, 31
1697722962.909050, 30
1697722962.926048, 32
1697722962.942769, 32
1697722962.959396, 32
1697722962.976795, 31
1697722962.993454, 31
1697722963.010263, 32
1697722963.027301, 31
1697722963.044443, 32
1697722963.061105, 31
1697722963.079363, 31
1697722963.095997, 33
1697722963.112672, 32
1697722963.129761, 32
1697722963.146641, 32
1697722963.163749, 33
1697722963.181319, 32
1697722963.198099, 33
1697722963.214912, 33
1697722963.231793, 31
1697722963.249204, 33
1697722963.266407, 33
1697722963.283314, 33
1697722963.300170, 33
1697722963.317713, 33
1697722963.334932, 34
1697722963.351850, 34
1697722963.368778, 34
1697722963.385608, 33
1697722963.402426, 32
1697722963.419657, 33
1697722963.436255, 33
1697722963.453036, 33
1697722963.469982, 34
1697722963.486746, 34
1697722963.503325, 34
1697722963.520202, 35
1697722963.536927, 35
1697722963.554175, 34
1697722963.571259, 35
1697722963.587898, 34
1697722963.604752, 34
1697722963.621587, 34
1697722963.638553, 35
1697722963.656195, 34
1697722963.673071, 35
1697722963.689998, 35
1697722963.706875, 35
1697722963.725684, 36
1697722963.742742, 36
1697722963.759770, 36
1697722963.776763, 35
1697722963.793747, 36
1697722963.811524, 36
1697722963.828318, 36
1697722963.844881, 36
1697722963.862411, 36
1697722963.879242, 35
1697722963.895818, 35
1697722963.912678, 36
1697722963.929303, 36
1697722963.946108, 37
1697722963.963482, 38
1697722963.980381, 37
1697722963.997464, 36
1697722964.015140, 37
1697722964.032175, 37
1697722964.049313, 36
1697722964.066932, 36
1697722964.083537, 37
1697722964.100640, 37
1697722964.117835, 37
1697722964.134901, 38
1697722964.151927, 37
1697722964.168528, 39
1697722964.185771, 39
1697722964.202905, 38
1697722964.220010, 38
1697722964.236612, 38
1697722964.253889, 37
1697722964.270933, 38
1697722964.287766, 38
1697722964.305151, 38
1697722964.322255, 36
1697722964.339051, 39
1697722964.356300, 39
1697722964.373379, 39
1697722964.390484, 40
1697722964.409002, 40
1697722964.426137, 39
1697722964.442703, 39
1697722964.459542, 39
1697722964.476427, 38
1697722964.493347, 39
1697722964.510446, 39
1697722964.527314, 39
1697722964.544547, 39
1697722964.561412, 40
1697722964.578598, 39
1697722964.595951, 41
1697722964.612793, 41
1697722964.629569, 41
1697722964.646296, 40
1697722964.662894, 40
1697722964.679654, 40
1697722964.697203, 39
1697722964.714832, 40
1697722964.731607, 40
1697722964.748691, 39
1697722964.765658, 39
1697722964.782587, 41
1697722964.799923, 41
1697722964.816874, 42
1697722964.833684, 42
1697722964.851090, 41
1697722964.868708, 41
1697722964.885488, 41
1697722964.902493, 41
1697722964.919119, 40
1697722964.936516, 40
1697722964.953079, 40
1697722964.970347, 40
1697722964.987217, 42
1697722965.003950, 42
1697722965.020679, 42
1697722965.037391, 43
1697722965.054551, 43
1697722965.071198, 42
1697722965.088480, 42
1697722965.105518, 42
1697722965.122424, 42
1697722965.139722, 40
1697722965.156642, 41
1697722965.173604, 41
1697722965.190753, 42
1697722965.207407, 42
1697722965.224986, 42
1697722965.242753, 43
1697722965.259694, 43
1697722965.276605, 44
1697722965.294476, 43
1697722965.311918, 43
1697722965.328700, 43
1697722965.346042, 42
1697722965.363186, 42
1697722965.379921, 44
1697722965.397227, 44
1697722965.414085, 44
1697722965.431413, 44
1697722965.448105, 45
1697722965.465256, 45
1697722965.482493, 44
1697722965.499422, 45
1697722965.516261, 44
1697722965.533515, 44
1697722965.550371, 44
1697722965.567010, 43
1697722965.584157, 45
1697722965.601027, 45
1697722965.617603, 46
1697722965.634566, 45
1697722965.651478, 45
1697722965.668377, 46
1697722965.685506, 44
1697722965.702271, 44
1697722965.718951, 44
1697722965.736073, 45
1697722965.752882, 46
1697722965.769471, 45
1697722965.785967, 44
1697722965.802746, 45
1697722965.820296, 45
1697722965.836985, 44
1697722965.853629, 44
1697722965.870677, 44
1697722965.887729, 44
1697722965.904402, 46
1697722965.921141, 46
1697722965.937985, 46
1697722965.955030, 46
1697722965.972349, 46
1697722965.989065, 47
1697722966.006001, 46
1697722966.023542, 46
1697722966.040378, 46
1697722966.057293, 45
1697722966.074684, 46
1697722966.091416, 45
1697722966.108087, 46
1697722966.125291, 46
1697722966.142158, 47
1697722966.158820, 48
1697722966.176056, 46
1697722966.192967, 47
1697722966.210117, 46
1697722966.226565, 47
1697722966.243489, 47
1697722966.260611, 47
1697722966.277522, 46
1697722966.294560, 47
1697722966.312036, 46
1697722966.329117, 47
1697722966.345794, 47
1697722966.363260, 48
1697722966.380156, 48
1697722966.396988, 48
1697722966.414209, 48
1697722966.430853, 49
1697722966.447693, 47
1697722966.465160, 48
1697722966.482047, 48
1697722966.499070, 47
1697722966.515973, 48
1697722966.532910, 48
1697722966.549898, 47
1697722966.567185, 47
1697722966.584205, 47
1697722966.600982, 48
1697722966.618294, 49
1697722966.635170, 49
1697722966.651994, 49
1697722966.669268, 48
1697722966.686127, 48
1697722966.702765, 49
1697722966.719629, 48
1697722966.736564, 48
1697722966.754070, 49
1697722966.770900, 48
1697722966.788035, 49
1697722966.805433, 49
1697722966.822132, 48
1697722966.838745, 49
1697722966.855587, 50
1697722966.871912, 51
1697722966.888885, 50
1697722966.906243, 50
1697722966.922981, 51
1697722966.939862, 50
1697722966.956881, 49
1697722966.973885, 50
1697722966.990780, 50
1697722967.007891, 50
1697722967.024549, 50
1697722967.041260, 49
1697722967.058468, 50
1697722967.075376, 50
1697722967.092485, 50
1697722967.109766, 51
1697722967.126498, 51
1697722967.143126, 51
1697722967.160383, 51
1697722967.177749, 51
1697722967.194712, 52
1697722967.211655, 50
1697722967.228401, 49
1697722967.245979, 50
1697722967.262722, 50
1697722967.279860, 51
1697722967.297199, 51
1697722967.313890, 50
1697722967.330528, 51
1697722967.347665, 52
1697722967.365036, 52
1697722967.381841, 52
1697722967.399300, 51
1697722967.416331, 52
1697722967.433095, 52
1697722967.450750, 51
1697722967.467993, 52
1697722967.484916, 51
1697722967.502233, 51
1697722967.518934, 52
1697722967.535809, 51
1697722967.553272, 52
1697722967.570071, 52
1697722967.587156, 52
1697722967.604185, 53
1697722967.621085, 53
1697722967.637713, 52
1697722967.655060, 52
1697722967.672061, 52
1697722967.689007, 53
1697722967.705438, 51
1697722967.722011, 52
1697722967.739303, 53
1697722967.756512, 52
1697722967.773391, 52
1697722967.790311, 53
1697722967.807350, 52
1697722967.824679, 54
1697722967.841997, 54
1697722967.858790, 53
1697722967.875499, 53
1697722967.892629, 54
1697722967.909205, 53
1697722967.925924, 54
1697722967.943233, 54
1697722967.960017, 54
1697722967.976913, 52
1697722967.994225, 53
1697722968.011114, 54
1697722968.027837, 53
1697722968.044915, 53
1697722968.062088, 54
1697722968.079018, 54
1697722968.096123, 54
1697722968.112840, 55
1697722968.129357, 54
1697722968.146182, 54
1697722968.163146, 55
1697722968.180549, 54
1697722968.197785, 54
1697722968.215259, 54
1697722968.232622, 54
1697722968.249678, 54
1697722968.266662, 55
1697722968.283530, 55
1697722968.300568, 54
1697722968.317500, 54
1697722968.334778, 56
1697722968.351585, 55
1697722968.368919, 55
1697722968.386743, 56
1697722968.404000, 55
1697722968.420834, 56
1697722968.438174, 56
1697722968.455183, 55
1697722968.471998, 55
1697722968.489648, 55
1697722968.506307, 54
1697722968.523191, 55
1697722968.540035, 56
1697722968.557047, 55
1697722968.573875, 55
1697722968.590404, 57
1697722968.607168, 57
1697722968.624173, 57
1697722968.641095, 56
1697722968.657695, 57
1697722968.674472, 56
1697722968.691963, 57
1697722968.708636, 57
1697722968.725542, 56
1697722968.742615, 56
1697722968.759195, 56
1697722968.776634, 56
1697722968.793468, 56
1697722968.810577, 56
1697722968.827795, 57
1697722968.844683, 58
1697722968.861405, 57
1697722968.879158, 57
1697722968.895852, 57
1697722968.912714, 57
1697722968.929860, 58
1697722968.948548, 58
1697722968.965435, 56
1697722968.983063, 56
1697722968.999778, 56
1697722969.016453, 57
1697722969.033434, 57
1697722969.050345, 57
1697722969.067201, 57
1697722969.084894, 57
1697722969.102341, 58
1697722969.119447, 57
1697722969.136467, 59
1697722969.153292, 59
1697722969.169967, 58
1697722969.187194, 59
1697722969.204293, 59
1697722969.221197, 58
1697722969.238453, 57
1697722969.255452, 57
1697722969.272470, 58
1697722969.290257, 58
1697722969.307369, 57
1697722969.324567, 57
1697722969.341752, 58
1697722969.358448, 58
1697722969.375089, 59
1697722969.392326, 58
1697722969.409025, 59
1697722969.425764, 59
1697722969.443058, 59
1697722969.459714, 59
1697722969.476226, 59
1697722969.492983, 59
1697722969.509762, 59
1697722969.526648, 59
1697722969.543347, 58
1697722969.560021, 58
1697722969.577444, 59
1697722969.594495, 59
1697722969.611257, 59
1697722969.628752, 60
1697722969.645517, 60
1697722969.662156, 60
1697722969.679457, 59
1697722969.696617, 60
1697722969.713291, 59
1697722969.730499, 60
1697722969.747530, 61
1697722969.764331, 59
1697722969.781645, 59
1697722969.798316, 60
1697722969.814913, 59
1697722969.831948, 59
1697722969.848658, 59
1697722969.865491, 60
1697722969.882726, 59
